,date,benchmark_cum_return_pct,benchmark_return_change_pct,benchmark_cash,benchmark_shares,target_cum_return_pct,target_return_change_pct,target_cash,target_shares,target_performance_pct
1017,2002-01-02,-23.079861696525413,0.5185222094421349,-0.00023440106815542094,488.457641601562,-28.33543660764085,-0.49846753659245624,14550.164736700484,-468.87964057922306,-1.0169897460345911
1018,2002-01-03,-24.084511604618662,-1.0046499080932496,-0.00023440106815542094,488.457641601562,-27.371054338656503,0.9643822689843484,14546.58845188164,-468.64953422546336,1.9690321770775983
1019,2002-01-04,-24.7650698675093,-0.6805582628906376,-0.00023440106815542094,488.457641601562,-26.718094315027702,0.6529600236288013,14554.495167332609,-469.16287231445267,1.333518286519439
1020,2002-01-07,-26.725748610050797,-1.9606787425414969,-0.00023440106815542094,488.457641601562,-24.834865163615987,1.8832291514117139,14583.152851735775,-471.0732383728024,3.8439078939532108
1021,2002-01-08,-27.64937316455519,-0.9236245545043931,-0.00023440106815542094,488.457641601562,-23.9441127729,0.8907523907159903,14625.37425865328,-473.9237136840817,1.8143769452203835
1022,2002-01-09,-27.79520707803175,-0.14583391347656183,-0.00023440106815542094,488.457641601562,-23.802618096149793,0.14149467675020622,14651.163771543575,-475.6683464050289,0.28732859022676804
1023,2002-01-10,-27.43872580661452,0.3564812714172305,-0.00023440106815542094,488.457641601562,-24.149765616105213,-0.3471475199554236,14673.105744015027,-477.1454048156734,-0.7036287913726541
1024,2002-01-11,-26.59612172112258,0.8426040854919437,-0.00023440106815542094,488.457641601562,-24.972855758978003,-0.8230901428727871,14688.864452218879,-478.19404983520457,-1.665694228364731
1025,2002-01-14,-27.89243457159254,-1.2963128504699606,-0.00023440106815542094,488.457641601562,-23.703781350812122,1.2690744081658796,14720.38311343302,-480.3291282653804,2.56538725863584
1026,2002-01-15,-28.135495978629898,-0.24306140703735934,-0.00023440106815542094,488.457641601562,-23.464764780200078,0.23901657061204673,14750.093406658236,-482.3485145568843,0.4820779776494061
1027,2002-01-16,-28.45956808552686,-0.324072106896961,-0.00023440106815542094,488.457641601562,-23.144745837596584,0.3200189426034922,14783.15209117197,-484.6056671142574,0.6440910495004531
1028,2002-01-17,-27.00121918160842,1.4583489039184383,-0.00023440106815542094,488.457641601562,-24.59159421645161,-1.4468483788550284,14804.880883620002,-486.0596084594722,-2.9051972827734667
1029,2002-01-18,-26.369267338633563,0.6319518429748594,-0.00023440106815542094,488.457641601562,-25.220443559875722,-0.6288493434241094,14827.610188929988,-487.5674438476558,-1.2608011863989688
1030,2002-01-22,-25.62388097754958,0.7453863610839828,-0.00023440106815542094,488.457641601562,-25.96447147760984,-0.7440279177341191,14849.372509109404,-488.99666213989207,-1.489414278818102
1031,2002-01-23,-27.43872580661452,-1.8148448290649433,-0.00023440106815542094,488.457641601562,-24.14762393367864,1.8168475439311993,14904.782843597404,-492.7266960144039,3.6316923729961426
1032,2002-01-24,-28.346143336570567,-0.907417529956045,-0.00023440106815542094,488.457641601562,-23.232275709099486,0.9153482245791544,14958.843279551245,-496.41194534301707,1.8227657545351994
1033,2002-01-25,-26.839173359007102,1.506969977563466,-0.00023440106815542094,488.457641601562,-24.76378599724454,-1.5315102881450522,14997.36623019078,-498.9839267730707,-3.038480265708518
1034,2002-01-28,-26.741955634599137,0.09721772440796639,-0.00023440106815542094,488.457641601562,-24.86309876284183,-0.09931276559728974,15027.25839413435,-500.97702598571726,-0.19653049000525613
1035,2002-01-29,-28.70262949256422,-1.960673857965084,-0.00023440106815542094,488.457641601562,-22.85217196297328,2.0109267998685483,15061.592163302501,-503.32922935485783,3.971600657833632
1036,2002-01-30,-28.945695784178,-0.24306629161378046,-0.00023440106815542094,488.457641601562,-22.6017052748924,0.25046668808088035,15096.531404936408,-505.7311019897456,0.4935329796946608
1037,2002-01-31,-29.107731837626478,-0.1620360534484777,-0.00023440106815542094,488.457641601562,-22.43393909405153,0.1677661808408698,15137.597227051692,-508.56059455871525,0.3298022342893475
1038,2002-02-01,-27.600761860063006,1.5069699775634715,-0.00023440106815542094,488.457641601562,-24.00292991103531,-1.5689908169837785,15163.134724166977,-510.28353881835875,-3.07596079454725
1039,2002-02-04,-27.600761860063006,0.0,-0.00023440106815542094,488.457641601562,-24.002929910341244,6.940642505171013e-10,15183.784040610522,-511.6766910552971,6.940642505171013e-10
1040,2002-02-05,-25.866942384586928,1.7338194754760783,-0.00023440106815542094,488.457641601562,-25.81916725881609,-1.8162373484748446,15170.559773657687,-510.8053531646721,-3.5500568239509227
