,date,benchmark_cum_return_pct,benchmark_return_change_pct,benchmark_cash,benchmark_shares,target_cum_return_pct,target_return_change_pct,target_cash,target_shares,target_performance_pct
2052,2006-02-10,212.3486066301752,-1.1299217269867157,-10000.000293669345,983.267395019532,4465.639037351301,1.6792687550676533,477944.1039911649,-509.822357177728,2.809190482054369
2053,2006-02-13,213.12542720293646,0.776820572761272,-10000.000293669345,983.267395019532,4465.2362552613195,-0.40278208998145715,442269.79485536256,339.251159667975,-1.1796026627427292
2054,2006-02-14,217.00951040139464,3.884083198458166,-10000.000293669345,983.267395019532,4466.576370343168,1.340115081847415,388345.77400827484,1610.7265014648501,-2.543968116610751
2055,2006-02-15,217.36260172294615,0.3530913215515241,-10000.000293669345,983.267395019532,4467.1547806342915,0.5784102911242428,359961.1598249886,2279.441528320319,0.22531896957271869
2056,2006-02-16,216.51517271854854,-0.847429004397604,-10000.000293669345,983.267395019532,4465.1902326816025,-1.964547952689344,334151.39911758783,2888.732543945319,-1.1171189482917399
2057,2006-02-17,217.1507567626892,0.6355840441406801,-10000.000293669345,983.267395019532,4467.05750190236,1.867269220758061,298448.43343545945,3730.288269042975,1.2316851766173809
2058,2006-02-21,217.64508461286135,0.494327850172116,-10000.000293669345,983.267395019532,4468.932856293617,1.8753543912566784,282126.00628460856,4114.569335937506,1.3810265410845624
2059,2006-02-22,216.86826404010006,-0.776820572761272,-10000.000293669345,983.267395019532,4465.68217743685,-3.250678856766598,265769.4319371703,4500.371948242195,-2.473858284005326
2060,2006-02-23,213.761011247077,-3.107252793023063,-10000.000293669345,983.267395019532,4451.460420984269,-14.221756452581502,222922.9143196616,5518.582550048836,-11.114503659558439
2061,2006-02-24,210.21000004600765,-3.551011201069354,-10000.000293669345,983.267395019532,4431.530405073449,-19.930015910819066,222922.9143196616,5518.582550048836,-16.37900470974971
2062,2006-02-27,211.2753014397937,1.0653013937860667,-10000.000293669345,983.267395019532,4437.509402965648,5.978997892199089,190382.347090651,6296.554840087899,4.913696498413023
2063,2006-02-28,209.4288039333386,-1.8464975064551137,-10000.000293669345,983.267395019532,4425.684979410719,-11.824423554929808,161891.51223586462,6980.778991699227,-9.977926048474695
2064,2006-03-01,209.49980567193305,0.07100173859444503,-10000.000293669345,983.267395019532,4426.189049593026,0.5040701823070037,131742.1429711128,7704.708343505868,0.4330684437125587
2065,2006-03-02,209.71286005108584,0.21305437915279946,-10000.000293669345,983.267395019532,4427.858519248621,1.6694696555951793,131742.1429711128,7704.708343505868,1.45641527644238
2066,2006-03-03,208.15044816039975,-1.5624118906861106,-10000.000293669345,983.267395019532,4415.61573769079,-12.24278155783054,131742.1429711128,7704.708343505868,-10.68036966714443
2067,2006-03-06,210.8491730161401,2.6987248557403642,-10000.000293669345,983.267395019532,4436.762465445794,21.146727755003525,131742.1429711128,7704.708343505868,18.44800289926316
2068,2006-03-07,213.476925631308,2.6277526151679,-10000.000293669345,983.267395019532,4457.353067352563,20.590601906769024,131742.1429711128,7704.708343505868,17.962849291601124
2069,2006-03-08,217.16995014223994,3.6930245109319415,-10000.000293669345,983.267395019532,4486.290950278686,28.937882926123137,131742.1429711128,7704.708343505868,25.244858415191196
2070,2006-03-09,214.1161084341144,-3.0538417081255265,-10000.000293669345,983.267395019532,4462.361590058343,-23.92936022034391,131742.1429711128,7704.708343505868,-20.875518512218385
