,date,benchmark_cum_return_pct,benchmark_return_change_pct,benchmark_cash,benchmark_shares,target_cum_return_pct,target_return_change_pct,target_cash,target_shares,target_performance_pct
2926,2009-08-03,169.17290191723507,3.5558368752868663,-0.0005855958552274387,508.141479492188,19.60353357183105,0.43681237759843616,9111.705679651486,53.77643871307373,-3.11902449768843
2927,2009-08-04,169.21114464498166,0.03824272774659576,-0.0005855958552274387,508.141479492188,19.60758063695732,0.004047065126269733,9536.233129780821,45.76339721679687,-0.03419566262032603
2928,2009-08-05,166.84057825909912,-2.3705663858825554,-0.0005855958552274387,508.141479492188,19.39408650232939,-0.21349413462792843,10152.490381108268,34.02808094024657,2.157072251254627
2929,2009-08-06,164.77589271821162,-2.0646855408874787,-0.0005855958552274387,508.141479492188,19.255823390236802,-0.13826311209259035,10725.40046599455,23.033145904540966,1.9264224287948883
2930,2009-08-07,165.7317627366992,0.9558700184875812,-0.0005855958552274387,508.141479492188,19.29915122736029,0.04332783712348853,11409.200895852193,9.957277297973565,-0.9125421813640927
2931,2009-08-10,164.69943775120723,-1.0323249854919725,-0.0005855958552274387,508.141479492188,19.278922184440507,-0.020229042919781004,11927.89222276633,-6.394884621840902e-14,1.0120959425721914
2932,2009-08-11,159.7671472362719,-4.932290514935311,-0.0005855958552274387,508.141479492188,19.278922227663262,4.322275315438162e-08,11927.89222276633,-6.394884621840902e-14,4.932290558158065
2933,2009-08-12,162.74945498648557,2.982307750213664,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-2.982307750213664
2934,2009-08-13,162.02298543891476,-0.7264695475708294,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,0.7264695475708294
2935,2009-08-14,162.40532633232908,0.38234089341431243,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-0.38234089341431243
2936,2009-08-17,157.1533538498156,-5.251972482513456,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,5.251972482513456
2937,2009-08-18,158.50498985960567,1.351636009790047,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-1.351636009790047
2938,2009-08-19,163.2163201335986,4.711330273992931,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-4.711330273992931
2939,2009-08-20,164.99271668751095,1.7763965539123516,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-1.7763965539123516
2940,2009-08-21,169.27925084747798,4.286534159967048,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-4.286534159967048
2941,2009-08-24,173.25684006932858,3.977589221850586,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-3.977589221850586
2942,2009-08-25,172.8320439553027,-0.4247961140258605,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,0.4247961140258605
2943,2009-08-26,174.53119284150267,1.6991488861999526,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-1.6991488861999526
2944,2009-08-27,174.18364947660396,-0.34754336489870585,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,0.34754336489870585
2945,2009-08-28,172.94789513121214,-1.2357543453918263,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,1.2357543453918263
2946,2009-08-31,170.09021416025877,-2.85768097095338,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,2.85768097095338
2947,2009-09-01,164.45207447899043,-5.638139681268317,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,5.638139681268317
2948,2009-09-02,162.75290018571653,-1.6991742932739085,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,1.6991742932739085
2949,2009-09-03,163.87280843661372,1.1199082508971836,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-1.1199082508971836
2950,2009-09-04,166.30569329354122,2.4328848569275197,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-2.4328848569275197
2951,2009-09-08,172.17555565228758,5.869862358746358,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-5.869862358746358
2952,2009-09-09,171.59628960991085,-0.5792660423767471,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,0.5792660423767471
2953,2009-09-10,175.92142219666013,4.325132586749292,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-4.325132586749292
2954,2009-09-11,173.2182162354724,-2.703205961187738,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,2.703205961187738
2955,2009-09-14,174.3381244863696,1.1199082508972058,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-1.1199082508972058
2956,2009-09-15,176.6165343335315,2.2784098471618774,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-2.2784098471618774
2957,2009-09-16,179.78316532401612,3.1666309904846424,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-3.1666309904846424
2958,2009-09-17,177.9295414280505,-1.853623895965617,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,1.853623895965617
2959,2009-09-18,180.51690129474366,2.5873598666931397,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-2.5873598666931397
2960,2009-09-21,178.23849144758177,-2.2784098471618774,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,2.2784098471618774
2961,2009-09-22,180.47827746088745,2.239786013305678,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-2.239786013305678
2962,2009-09-23,175.61250266561765,-4.865774795269795,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,4.865774795269795
2963,2009-09-24,173.06374122570676,-2.548761439910896,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,2.548761439910896
2964,2009-09-25,172.87067287057369,-0.19306835513306364,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,0.19306835513306364
2965,2009-09-28,176.88685543779175,4.016182567218052,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,-4.016182567218052
2966,2009-09-29,173.8361061117053,-3.050749326086444,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,3.050749326086444
2967,2009-09-30,171.98245680866572,-1.8536493030395729,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,11927.89222276633,-6.394884621840902e-14,1.8536493030395729
2968,2009-10-01,165.7264272511645,-6.2560295575012415,-0.0005855958552274387,508.141479492188,19.278922227663262,0.0,0.0020183815551035877,228.09382247924827,6.2560295575012415
2969,2009-10-02,163.1390673844714,-2.5873598666930953,-0.0005855958552274387,508.141479492188,18.117512026910155,-1.1614102007531075,0.0020183815551035877,228.09382247924827,1.4259496659399877
2970,2009-10-05,167.96624375295895,4.827176368487551,-0.0005855958552274387,508.141479492188,20.28432806950161,2.1668160425914547,689.5662009082346,215.01769161224388,-2.6603603258960966
2971,2009-10-06,172.48447518333003,4.518231430371089,-0.0005855958552274387,508.141479492188,22.196196363764557,1.9118682942629472,1221.4490767713914,205.09889698028587,-2.6063631361081416
2972,2009-10-07,172.29140682819698,-0.19306835513304144,-0.0005855958552274387,508.141479492188,22.11826885434952,-0.07792750941503779,1675.4498620709899,196.6264801025393,0.11514084571800365
2973,2009-10-08,175.92142219666013,3.6300153684631464,-0.0005855958552274387,508.141479492188,23.522911301900056,1.4046424475505388,2186.481590114953,187.21523475646995,-2.2253729209126076
2974,2009-10-09,180.98032124262573,5.0588990459655925,-0.0005855958552274387,508.141479492188,25.38676800055473,1.8638566986546756,2709.7818855906635,177.7515621185305,-3.195042347310917
2975,2009-10-12,184.4944905165942,3.5141692739684594,-0.0005855958552274387,508.141479492188,26.61604987078543,1.2292818702306973,3234.8630734550256,168.37297916412376,-2.284887403737762
2976,2009-10-13,186.03919488151732,1.544704364923133,-0.0005855958552274387,508.141479492188,27.12788873573467,0.5118388649492378,3725.5662122824156,159.6557607650759,-1.032865499973895
2977,2009-10-14,191.40701345852534,5.367818577008032,-0.0005855958552274387,508.141479492188,28.81443313170095,1.686544395966283,4998.679628942665,137.4558238983156,-3.6812741810417493
2978,2009-10-15,196.1569675663745,4.7499541078491525,-0.0005855958552274387,508.141479492188,30.09932877876494,1.2848956470639883,6825.747602373627,106.10727977752701,-3.465058460785164
