,date,benchmark_cum_return_pct,benchmark_return_change_pct,benchmark_cash,benchmark_shares,target_cum_return_pct,target_return_change_pct,target_cash,target_shares,target_performance_pct
1116,2002-05-24,33.83489072852659,-0.619199147685523,0.00022291393725026865,663.039306640625,-36.13436485455846,-0.29548011257712337,-0.00017314196236384305,316.40051460266164,0.3237190351083996
1117,2002-05-28,33.34837900688597,-0.48651172164062007,0.00022291393725026865,663.039306640625,-36.36652689615331,-0.2321620415948522,-0.00017314196236384305,316.40051460266164,0.25434968004576786
1118,2002-05-29,32.72918648959349,-0.6191925172924828,0.00022291393725026865,663.039306640625,-36.66200384472529,-0.29547694857198215,-0.00017314196236384305,316.40051460266164,0.32371556872050067
1119,2002-05-30,31.667706972413306,-1.0614795171801805,0.00022291393725026865,663.039306640625,-37.16853892056813,-0.50653507584284,-0.00017314196236384305,316.40051460266164,0.5549444413373406
1120,2002-05-31,32.4195869157507,0.7518799433373913,0.00022291393725026865,663.039306640625,-36.80974390101387,0.3587950195542644,-0.00017314196236384305,316.40051460266164,-0.39308492378312687
1121,2002-06-03,30.473540029188207,-1.9460468865624914,0.00022291393725026865,663.039306640625,-37.738392067393264,-0.9286481663793922,-0.00017314196236384305,316.40051460266164,1.0173987201830992
1122,2002-06-04,29.500516585906954,-0.9730234432812512,0.00022291393725026865,663.039306640625,-38.20271615058296,-0.4643240831896933,-0.00017314196236384305,316.40051460266164,0.5086993600915579
1123,2002-06-05,32.64072378530149,3.140207199394535,0.00022291393725026865,663.039306640625,-36.70421800138359,1.4984981491993676,-0.00017314196236384305,316.40051460266164,-1.641709050195167
1124,2002-06-06,32.68495513744749,0.04423135214599583,0.00022291393725026865,663.039306640625,-36.68311092305444,0.02110707832914116,-0.00017314196236384305,316.40051460266164,-0.023124273816854668
1125,2002-06-07,32.3753555636047,-0.30959957384278924,0.00022291393725026865,663.039306640625,-36.83085097934301,-0.14774005628856446,-0.00017314196236384305,316.40051460266164,0.16185951755422479
1126,2002-06-10,34.056034228470416,1.6806786648657202,0.00022291393725026865,663.039306640625,-36.02883579092304,0.8020151884199689,-0.00017314196236384305,316.40051460266164,-0.8786634764457513
1127,2002-06-11,31.800387768065136,-2.2556464604052806,0.00022291393725026865,663.039306640625,-37.105224013591005,-1.0763882226679622,-0.00017314196236384305,316.40051460266164,1.1792582377373184
